trial,rep,trt,formulation,root_sample,rate,strain,rel_abundance
IN01451,6,PROVEN40,F1,78,1e3,6-5687,0
IN01451,6,PROVEN40,F1,77,1e3,6-5687,0
IN01451,6,PROVEN40,F2,74,1e3,6-5687,0
IN01451,6,PROVEN40,F2,73,1e3,6-5687,0
IN01451,6,PROVEN40,F1,72,1e4,137-2253,0.001171802
IN01451,6,PROVEN40,F1,71,1e4,137-2253,0.002787908
IN01451,6,PROVEN40,F2,76,1e4,6-5687,0
IN01451,6,PROVEN40,F2,75,1e4,6-5687,0
IN01451,6,PROVEN40,F2,80,1e4,137-2253,8.24376e-4
IN01451,6,PROVEN40,F2,79,1e4,137-2253,0.001607192
IN01451,6,PROVEN40,F2,80,1e4,6-5687,0
IN01451,6,PROVEN40,F2,79,1e4,6-5687,0
IN01451,6,PROVEN40,F1,73,1e5,137-2253,0.003108444
IN01451,6,PROVEN40,F1,74,1e5,137-2253,7.81084e-4
IN01451,6,PROVEN40,F1,73,1e5,6-5687,0
IN01451,6,PROVEN40,F1,74,1e5,6-5687,0
IN01451,6,PROVEN40,F2,84,1e5,137-2253,0.002975101
IN01451,6,PROVEN40,F2,83,1e5,137-2253,0.002886094
IN01451,6,PROVEN40,F2,84,1e5,6-5687,0
IN01451,6,PROVEN40,F2,83,1e5,6-5687,0
IN02451,1,UTC,F2,8,0,137-2253,1.54767e-4
IN02451,1,UTC,F2,7,0,137-2253,1.9327e-4
IN02451,1,UTC,F2,8,0,6-5687,0
IN02451,1,UTC,F2,7,0,6-5687,0
IN02451,1,PROVEN40,F1,4,1e2,137-2253,1.74468e-4
IN02451,1,PROVEN40,F1,3,1e2,137-2253,0
IN02451,1,PROVEN40,F1,4,1e2,6-5687,0
IN02451,1,PROVEN40,F1,3,1e2,6-5687,0
IN02451,1,PROVEN40,F1,10,1e2,137-2253,0
IN02451,1,PROVEN40,F1,9,1e2,137-2253,0
IN02451,1,PROVEN40,F1,10,1e2,6-5687,0
IN02451,1,PROVEN40,F1,9,1e2,6-5687,0
IN02451,1,PROVEN40,F1,6,1e3,137-2253,0
IN02451,1,PROVEN40,F1,5,1e3,137-2253,0
IN02451,1,PROVEN40,F2,4,1e3,137-2253,0
IN02451,1,PROVEN40,F2,3,1e3,137-2253,0
IN02451,1,PROVEN40,F2,4,1e3,6-5687,0
IN02451,1,PROVEN40,F2,3,1e3,6-5687,0
IN02451,1,PROVEN40,F2,10,1e3,6-5687,0
IN02451,1,PROVEN40,F2,9,1e3,6-5687,0
IN02451,1,PROVEN40,F1,2,1e4,137-2253,8.28e-5
IN02451,1,PROVEN40,F1,1,1e4,137-2253,8.96e-5
IN02451,1,PROVEN40,F1,8,1e4,6-5687,0
IN02451,1,PROVEN40,F1,7,1e4,6-5687,0
IN02451,1,PROVEN40,F2,2,1e4,6-5687,0
IN02451,1,PROVEN40,F2,1,1e4,6-5687,8.07e-5
IN02451,1,PROVEN40,F2,14,1e4,137-2253,0
IN02451,1,PROVEN40,F2,13,1e4,137-2253,0
IN02451,1,PROVEN40,None,1,1e5,137-2253,0
IN02451,1,PROVEN40,None,2,1e5,137-2253,0
IN02451,1,PROVEN40,F2,6,1e5,137-2253,2.01753e-4
IN02451,1,PROVEN40,F2,5,1e5,137-2253,0
IN02451,1,PROVEN40,F2,6,1e5,6-5687,4.28725e-4
IN02451,1,PROVEN40,F2,5,1e5,6-5687,0
IN02451,1,PROVEN40,F2,11,1e5,6-5687,0
IN02451,1,PROVEN40,F2,12,1e5,6-5687,0
IN02451,2,UTC,F1,11,0,137-2253,0
IN02451,2,UTC,F1,12,0,137-2253,1.23147e-4
IN02451,2,UTC,F1,11,0,6-5687,0
IN02451,2,UTC,F1,12,0,6-5687,0
IN02451,2,PROVEN40,F1,21,1e2,6-5687,0
IN02451,2,PROVEN40,F1,22,1e2,6-5687,0
IN02451,2,PROVEN40,F1,24,1e2,6-5687,0
IN02451,2,PROVEN40,F1,23,1e2,6-5687,1.24208e-4
IN02451,2,PROVEN40,F2,21,1e2,137-2253,0
IN02451,2,PROVEN40,F2,22,1e2,137-2253,0
IN02451,2,PROVEN40,F2,24,1e2,137-2253,0
IN02451,2,PROVEN40,F2,23,1e2,137-2253,0
IN02451,2,PROVEN40,None,3,1e3,137-2253,0
IN02451,2,PROVEN40,None,4,1e3,137-2253,0
IN02451,2,PROVEN40,F1,14,1e3,137-2253,0
IN02451,2,PROVEN40,F1,13,1e3,137-2253,0
IN02451,2,PROVEN40,F1,14,1e3,6-5687,0
IN02451,2,PROVEN40,F1,13,1e3,6-5687,0
IN02451,2,PROVEN40,F2,17,1e3,6-5687,0
IN02451,2,PROVEN40,F2,18,1e3,6-5687,0
IN02451,2,PROVEN40,F1,16,1e4,137-2253,0
IN02451,2,PROVEN40,F1,15,1e4,137-2253,0
IN02451,2,PROVEN40,F1,17,1e4,137-2253,0
IN02451,2,PROVEN40,F1,18,1e4,137-2253,0
IN02451,2,PROVEN40,F2,16,1e4,6-5687,0
IN02451,2,PROVEN40,F2,15,1e4,6-5687,0
IN02451,2,PROVEN40,F2,19,1e4,6-5687,0
IN02451,2,PROVEN40,F2,20,1e4,6-5687,0
IN02451,2,PROVEN40,None,5,1e5,6-5687,0
IN02451,2,PROVEN40,None,6,1e5,6-5687,0
IN02451,2,PROVEN40,F1,19,1e5,137-2253,0
IN02451,2,PROVEN40,F1,20,1e5,137-2253,0
IN02451,2,PROVEN40,F1,25,1e5,6-5687,0
IN02451,2,PROVEN40,F1,26,1e5,6-5687,0
IN02451,2,PROVEN40,F2,25,1e5,137-2253,0
IN02451,2,PROVEN40,F2,26,1e5,137-2253,0
IN02451,3,UTC,F1,38,0,6-5687,0
IN02451,3,UTC,F1,37,0,6-5687,0
IN02451,3,UTC,F2,32,0,137-2253,0
IN02451,3,UTC,F2,31,0,137-2253,0
IN02451,3,PROVEN40,None,7,1e2,6-5687,0
IN02451,3,PROVEN40,None,8,1e2,6-5687,0
IN02451,3,PROVEN40,F1,30,1e2,6-5687,0
IN02451,3,PROVEN40,F1,29,1e2,6-5687,0
IN02451,3,PROVEN40,F1,31,1e2,137-2253,9.82e-5
IN02451,3,PROVEN40,F1,32,1e2,137-2253,0
IN02451,3,PROVEN40,F2,30,1e2,137-2253,0
IN02451,3,PROVEN40,F2,29,1e2,137-2253,0
IN02451,3,PROVEN40,None,12,1e3,6-5687,0
IN02451,3,PROVEN40,None,11,1e3,6-5687,0
IN02451,3,PROVEN40,F1,27,1e3,137-2253,0
IN02451,3,PROVEN40,F1,28,1e3,137-2253,0
IN02451,3,PROVEN40,F1,27,1e3,6-5687,0
IN02451,3,PROVEN40,F1,28,1e3,6-5687,0
IN02451,3,PROVEN40,F2,36,1e3,137-2253,0
IN02451,3,PROVEN40,F2,35,1e3,137-2253,0
IN02451,3,PROVEN40,F1,40,1e4,137-2253,0
IN02451,3,PROVEN40,F1,39,1e4,137-2253,0
IN02451,3,PROVEN40,F2,28,1e4,137-2253,0
IN02451,3,PROVEN40,F2,27,1e4,137-2253,0
IN02451,3,PROVEN40,F2,28,1e4,6-5687,0
IN02451,3,PROVEN40,F2,27,1e4,6-5687,0
IN02451,3,PROVEN40,F2,34,1e4,6-5687,0
IN02451,3,PROVEN40,F2,33,1e4,6-5687,0
IN02451,3,PROVEN40,None,9,1e5,6-5687,0
IN02451,3,PROVEN40,None,10,1e5,6-5687,0
IN02451,3,PROVEN40,F1,33,1e5,137-2253,0
IN02451,3,PROVEN40,F1,34,1e5,137-2253,0
IN02451,3,PROVEN40,F1,35,1e5,137-2253,0
IN02451,3,PROVEN40,F1,36,1e5,137-2253,0
IN02451,3,PROVEN40,F1,35,1e5,6-5687,0
IN02451,3,PROVEN40,F1,36,1e5,6-5687,0
IN02451,4,UTC,F1,44,0,137-2253,1.14344e-4
IN02451,4,UTC,F1,43,0,137-2253,1.63192e-4
IN02451,4,UTC,F2,40,0,6-5687,0
IN02451,4,UTC,F2,39,0,6-5687,0
IN02451,4,PROVEN40,None,13,1e2,6-5687,0
IN02451,4,PROVEN40,None,14,1e2,6-5687,0
IN02451,4,PROVEN40,F1,45,1e2,137-2253,0
IN02451,4,PROVEN40,F1,46,1e2,137-2253,0
IN02451,4,PROVEN40,F1,47,1e2,137-2253,0
IN02451,4,PROVEN40,F1,48,1e2,137-2253,0
IN02451,4,PROVEN40,F2,41,1e2,6-5687,0
IN02451,4,PROVEN40,F2,42,1e2,6-5687,1.21491e-4
IN02451,4,PROVEN40,F1,51,1e3,6-5687,0
IN02451,4,PROVEN40,F1,52,1e3,6-5687,0
IN02451,4,PROVEN40,F1,53,1e3,137-2253,0
IN02451,4,PROVEN40,F1,54,1e3,137-2253,0
IN02451,4,PROVEN40,F1,53,1e3,6-5687,0
IN02451,4,PROVEN40,F1,54,1e3,6-5687,0
IN02451,4,PROVEN40,F2,45,1e3,137-2253,0
IN02451,4,PROVEN40,F2,46,1e3,137-2253,0
IN02451,4,PROVEN40,F1,49,1e4,6-5687,0
IN02451,4,PROVEN40,F1,50,1e4,6-5687,0
IN02451,4,PROVEN40,F2,43,1e4,137-2253,0
IN02451,4,PROVEN40,F2,44,1e4,137-2253,0
IN02451,4,PROVEN40,F2,47,1e4,137-2253,0
IN02451,4,PROVEN40,F2,48,1e4,137-2253,0
IN02451,4,PROVEN40,F2,47,1e4,6-5687,0
IN02451,4,PROVEN40,F2,48,1e4,6-5687,0
IN02451,4,PROVEN40,F1,41,1e5,137-2253,0
IN02451,4,PROVEN40,F1,42,1e5,137-2253,0
IN02451,4,PROVEN40,F1,56,1e5,6-5687,0
IN02451,4,PROVEN40,F1,55,1e5,6-5687,3.71869e-4
IN02451,4,PROVEN40,F2,37,1e5,6-5687,0
IN02451,4,PROVEN40,F2,38,1e5,6-5687,0
IN02451,4,PROVEN40,F2,50,1e5,137-2253,0
IN02451,4,PROVEN40,F2,49,1e5,137-2253,0
IN02451,5,UTC,F1,61,0,137-2253,0
IN02451,5,UTC,F1,62,0,137-2253,1.78685e-4
IN02451,5,UTC,F1,61,0,6-5687,0
IN02451,5,UTC,F1,62,0,6-5687,0
IN02451,5,PROVEN40,F1,57,1e2,6-5687,0
IN02451,5,PROVEN40,F1,58,1e2,6-5687,0
IN02451,5,PROVEN40,F2,52,1e2,137-2253,0.00104978
IN02451,5,PROVEN40,F2,51,1e2,137-2253,2.48912e-4
IN02451,5,PROVEN40,F2,52,1e2,6-5687,0.00022032400000000001
IN02451,5,PROVEN40,F2,51,1e2,6-5687,0
IN02451,5,PROVEN40,F2,53,1e2,137-2253,0
IN02451,5,PROVEN40,F2,54,1e2,137-2253,0
IN02451,5,PROVEN40,None,18,1e3,6-5687,0
IN02451,5,PROVEN40,None,17,1e3,6-5687,0
IN02451,5,PROVEN40,F1,66,1e3,137-2253,0
IN02451,5,PROVEN40,F1,65,1e3,137-2253,0
IN02451,5,PROVEN40,F1,67,1e3,137-2253,0
IN02451,5,PROVEN40,F1,68,1e3,137-2253,0
IN02451,5,PROVEN40,F2,57,1e3,6-5687,0
IN02451,5,PROVEN40,F2,58,1e3,6-5687,0
IN02451,5,PROVEN40,F1,63,1e4,137-2253,0
IN02451,5,PROVEN40,F1,64,1e4,137-2253,0
IN02451,5,PROVEN40,F1,63,1e4,6-5687,0
IN02451,5,PROVEN40,F1,64,1e4,6-5687,0
IN02451,5,PROVEN40,F2,60,1e4,137-2253,0
IN02451,5,PROVEN40,F2,59,1e4,137-2253,0
IN02451,5,PROVEN40,F2,60,1e4,6-5687,0
IN02451,5,PROVEN40,F2,59,1e4,6-5687,0
IN02451,5,PROVEN40,None,15,1e5,6-5687,0
IN02451,5,PROVEN40,None,16,1e5,6-5687,0
IN02451,5,PROVEN40,F1,59,1e5,137-2253,0
IN02451,5,PROVEN40,F1,60,1e5,137-2253,0
IN02451,5,PROVEN40,F1,59,1e5,6-5687,0
IN02451,5,PROVEN40,F1,60,1e5,6-5687,0
IN02451,5,PROVEN40,F2,55,1e5,137-2253,0
IN02451,5,PROVEN40,F2,56,1e5,137-2253,0
IN02451,6,UTC,None,19,0,6-5687,0
IN02451,6,UTC,None,20,0,6-5687,0
IN02451,6,UTC,F1,69,0,137-2253,1.5649e-4
IN02451,6,UTC,F1,70,0,137-2253,1.63107e-4
IN02451,6,PROVEN40,F1,77,1e2,6-5687,0
IN02451,6,PROVEN40,F1,78,1e2,6-5687,0
IN02451,6,PROVEN40,F2,63,1e2,137-2253,0
IN02451,6,PROVEN40,F2,64,1e2,137-2253,0
IN02451,6,PROVEN40,F2,63,1e2,6-5687,0
IN02451,6,PROVEN40,F2,64,1e2,6-5687,0
IN02451,6,PROVEN40,F2,69,1e2,137-2253,0
IN02451,6,PROVEN40,F2,70,1e2,137-2253,0
IN02451,6,PROVEN40,None,21,1e3,137-2253,0
IN02451,6,PROVEN40,None,22,1e3,137-2253,0
IN02451,6,PROVEN40,F1,71,1e3,137-2253,0
IN02451,6,PROVEN40,F1,72,1e3,137-2253,0
IN02451,6,PROVEN40,F1,71,1e3,6-5687,0
IN02451,6,PROVEN40,F1,72,1e3,6-5687,0
IN02451,6,PROVEN40,F1,75,1e3,6-5687,0
IN02451,6,PROVEN40,F1,76,1e3,6-5687,0
IN02451,6,PROVEN40,F1,73,1e4,6-5687,0
IN02451,6,PROVEN40,F1,74,1e4,6-5687,0
IN02451,6,PROVEN40,F2,65,1e4,137-2253,0
IN02451,6,PROVEN40,F2,66,1e4,137-2253,0
IN02451,6,PROVEN40,F2,71,1e4,137-2253,0
IN02451,6,PROVEN40,F2,72,1e4,137-2253,0
IN02451,6,PROVEN40,F2,71,1e4,6-5687,0
IN02451,6,PROVEN40,F2,72,1e4,6-5687,0
IN02451,6,PROVEN40,F2,61,1e5,137-2253,0
IN02451,6,PROVEN40,F2,62,1e5,137-2253,0
IN02451,6,PROVEN40,F2,61,1e5,6-5687,0
IN02451,6,PROVEN40,F2,62,1e5,6-5687,0
IN02451,6,PROVEN40,F2,67,1e5,137-2253,0
IN02451,6,PROVEN40,F2,68,1e5,137-2253,0
IN02451,6,PROVEN40,F2,67,1e5,6-5687,0
IN02451,6,PROVEN40,F2,68,1e5,6-5687,0
MI01451,1,UTC,F1,1,0,137-2253,0
MI01451,1,UTC,F1,2,0,137-2253,0
MI01451,1,UTC,F2,1,0,6-5687,0
MI01451,1,UTC,F2,2,0,6-5687,0
MI01451,1,PROVEN40,F1,6,1e2,137-2253,0.002060803
MI01451,1,PROVEN40,F1,5,1e2,137-2253,3.7514e-4
MI01451,1,PROVEN40,F1,12,1e2,6-5687,0
MI01451,1,PROVEN40,F1,11,1e2,6-5687,7.7e-5
MI01451,1,PROVEN40,F2,6,1e2,6-5687,0
MI01451,1,PROVEN40,F2,5,1e2,6-5687,0
MI01451,1,PROVEN40,F2,12,1e2,137-2253,0
MI01451,1,PROVEN40,F2,11,1e2,137-2253,0
MI01451,1,PROVEN40,F1,14,1e3,6-5687,0
MI01451,1,PROVEN40,F1,13,1e3,6-5687,0
MI01451,1,PROVEN40,F2,4,1e3,137-2253,0
MI01451,1,PROVEN40,F2,3,1e3,137-2253,0
MI01451,1,PROVEN40,F2,4,1e3,6-5687,0
MI01451,1,PROVEN40,F2,3,1e3,6-5687,0
MI01451,1,PROVEN40,F2,14,1e3,137-2253,0
MI01451,1,PROVEN40,F2,13,1e3,137-2253,0
MI01451,1,PROVEN40,F1,4,1e4,137-2253,0
MI01451,1,PROVEN40,F1,3,1e4,137-2253,0
MI01451,1,PROVEN40,F1,4,1e4,6-5687,0
MI01451,1,PROVEN40,F1,3,1e4,6-5687,0
MI01451,1,PROVEN40,F2,16,1e4,137-2253,0
MI01451,1,PROVEN40,F2,15,1e4,137-2253,0
MI01451,1,PROVEN40,F2,16,1e4,6-5687,0
MI01451,1,PROVEN40,F2,15,1e4,6-5687,0
MI01451,1,PROVEN40,F1,8,1e5,6-5687,0
MI01451,1,PROVEN40,F1,7,1e5,6-5687,0
MI01451,1,PROVEN40,F1,9,1e5,6-5687,0
MI01451,1,PROVEN40,F1,10,1e5,6-5687,0
MI01451,1,PROVEN40,F2,8,1e5,137-2253,5.60383e-4
MI01451,1,PROVEN40,F2,7,1e5,137-2253,3.47089e-4
MI01451,1,PROVEN40,F2,9,1e5,137-2253,0
MI01451,1,PROVEN40,F2,10,1e5,137-2253,3.27049e-4
MI01451,2,UTC,F1,28,0,137-2253,0
MI01451,2,UTC,F1,27,0,137-2253,1.38345e-4
MI01451,2,UTC,F1,28,0,6-5687,0
MI01451,2,UTC,F1,27,0,6-5687,0
MI01451,2,PROVEN40,F2,18,1e2,137-2253,0
MI01451,2,PROVEN40,F2,17,1e2,137-2253,0
MI01451,2,PROVEN40,F2,18,1e2,6-5687,0
MI01451,2,PROVEN40,F2,17,1e2,6-5687,0
MI01451,2,PROVEN40,F2,24,1e2,137-2253,0
MI01451,2,PROVEN40,F2,23,1e2,137-2253,1.5331e-4
MI01451,2,PROVEN40,F2,24,1e2,6-5687,0
MI01451,2,PROVEN40,F2,23,1e2,6-5687,0
MI01451,2,PROVEN40,F1,18,1e3,6-5687,0
MI01451,2,PROVEN40,F1,17,1e3,6-5687,0
MI01451,2,PROVEN40,F1,26,1e3,6-5687,0
MI01451,2,PROVEN40,F1,25,1e3,6-5687,0
MI01451,2,PROVEN40,F2,20,1e3,137-2253,0
MI01451,2,PROVEN40,F2,19,1e3,137-2253,0
MI01451,2,PROVEN40,F2,22,1e3,137-2253,0
MI01451,2,PROVEN40,F2,21,1e3,137-2253,0
MI01451,2,PROVEN40,F1,16,1e4,137-2253,0
MI01451,2,PROVEN40,F1,15,1e4,137-2253,0
MI01451,2,PROVEN40,F1,16,1e4,6-5687,0
MI01451,2,PROVEN40,F1,15,1e4,6-5687,0
MI01451,2,PROVEN40,F1,22,1e4,137-2253,0
MI01451,2,PROVEN40,F1,21,1e4,137-2253,1.00906e-4
MI01451,2,PROVEN40,F1,22,1e4,6-5687,0
MI01451,2,PROVEN40,F1,21,1e4,6-5687,0
MI01451,2,PROVEN40,None,2,1e5,6-5687,0
MI01451,2,PROVEN40,None,1,1e5,6-5687,0
MI01451,2,PROVEN40,F1,20,1e5,137-2253,0
MI01451,2,PROVEN40,F1,19,1e5,137-2253,0
MI01451,2,PROVEN40,F1,24,1e5,137-2253,0.003871919
MI01451,2,PROVEN40,F1,23,1e5,137-2253,1.52468e-4
MI01451,2,PROVEN40,F1,24,1e5,6-5687,0
MI01451,2,PROVEN40,F1,23,1e5,6-5687,0
MI01451,3,UTC,F1,30,0,137-2253,0
MI01451,3,UTC,F1,29,0,137-2253,6.79e-5
MI01451,3,UTC,F1,30,0,6-5687,0
MI01451,3,UTC,F1,29,0,6-5687,0
MI01451,3,PROVEN40,F1,37,1e2,137-2253,0
MI01451,3,PROVEN40,F1,38,1e2,137-2253,0
MI01451,3,PROVEN40,F1,37,1e2,6-5687,0
MI01451,3,PROVEN40,F1,38,1e2,6-5687,0
MI01451,3,PROVEN40,F1,46,1e2,137-2253,0
MI01451,3,PROVEN40,F1,45,1e2,137-2253,0
MI01451,3,PROVEN40,F2,32,1e2,6-5687,0
MI01451,3,PROVEN40,F2,31,1e2,6-5687,0
MI01451,3,PROVEN40,None,4,1e3,6-5687,0
MI01451,3,PROVEN40,None,3,1e3,6-5687,0
MI01451,3,PROVEN40,F1,34,1e3,137-2253,0
MI01451,3,PROVEN40,F1,33,1e3,137-2253,7.42e-5
MI01451,3,PROVEN40,F1,34,1e3,6-5687,0
MI01451,3,PROVEN40,F1,33,1e3,6-5687,0
MI01451,3,PROVEN40,F1,44,1e3,137-2253,0
MI01451,3,PROVEN40,F1,43,1e3,137-2253,4.77e-5
MI01451,3,PROVEN40,F1,40,1e4,137-2253,0
MI01451,3,PROVEN40,F1,39,1e4,137-2253,0
MI01451,3,PROVEN40,F1,40,1e4,6-5687,0
MI01451,3,PROVEN40,F1,39,1e4,6-5687,0
MI01451,3,PROVEN40,F1,41,1e4,137-2253,0
MI01451,3,PROVEN40,F1,42,1e4,137-2253,0
MI01451,3,PROVEN40,F2,29,1e4,6-5687,0
MI01451,3,PROVEN40,F2,30,1e4,6-5687,0
MI01451,3,PROVEN40,F1,31,1e5,137-2253,0
MI01451,3,PROVEN40,F1,32,1e5,137-2253,0
MI01451,3,PROVEN40,F1,36,1e5,6-5687,0
MI01451,3,PROVEN40,F1,35,1e5,6-5687,0
MI01451,3,PROVEN40,F2,25,1e5,6-5687,0
MI01451,3,PROVEN40,F2,26,1e5,6-5687,0
MI01451,3,PROVEN40,F2,28,1e5,137-2253,8.4e-5
MI01451,3,PROVEN40,F2,27,1e5,137-2253,0
MI01451,4,UTC,F1,49,0,137-2253,0
MI01451,4,UTC,F1,50,0,137-2253,0
MI01451,4,UTC,F2,33,0,6-5687,0
MI01451,4,UTC,F2,34,0,6-5687,3.74898e-4
MI01451,4,PROVEN40,F1,51,1e2,137-2253,0
MI01451,4,PROVEN40,F1,52,1e2,137-2253,0
MI01451,4,PROVEN40,F1,51,1e2,6-5687,0
MI01451,4,PROVEN40,F1,52,1e2,6-5687,0
MI01451,4,PROVEN40,F1,53,1e2,6-5687,0
MI01451,4,PROVEN40,F1,54,1e2,6-5687,0
MI01451,4,PROVEN40,F2,35,1e2,137-2253,0
MI01451,4,PROVEN40,F2,36,1e2,137-2253,0
MI01451,4,PROVEN40,None,5,1e3,6-5687,0
MI01451,4,PROVEN40,None,6,1e3,6-5687,0
MI01451,4,PROVEN40,F1,48,1e3,137-2253,0
MI01451,4,PROVEN40,F1,47,1e3,137-2253,0
MI01451,4,PROVEN40,F1,48,1e3,6-5687,0
MI01451,4,PROVEN40,F1,47,1e3,6-5687,0
MI01451,4,PROVEN40,F1,57,1e3,137-2253,0
MI01451,4,PROVEN40,F1,58,1e3,137-2253,0
MI01451,4,PROVEN40,F1,55,1e4,6-5687,0
MI01451,4,PROVEN40,F1,56,1e4,6-5687,0
MI01451,4,PROVEN40,F1,59,1e4,137-2253,0
MI01451,4,PROVEN40,F1,60,1e4,137-2253,0
MI01451,4,PROVEN40,F2,37,1e4,137-2253,0
MI01451,4,PROVEN40,F2,38,1e4,137-2253,5.00018e-4
MI01451,4,PROVEN40,F2,39,1e4,6-5687,0
MI01451,4,PROVEN40,F2,40,1e4,6-5687,0
MI01451,4,PROVEN40,F1,61,1e5,6-5687,0
MI01451,4,PROVEN40,F1,62,1e5,6-5687,0
MI01451,4,PROVEN40,F1,63,1e5,6-5687,0
MI01451,4,PROVEN40,F1,64,1e5,6-5687,0
MI01451,4,PROVEN40,F2,41,1e5,137-2253,0
MI01451,4,PROVEN40,F2,42,1e5,137-2253,0
MI01451,4,PROVEN40,F2,43,1e5,137-2253,0
MI01451,4,PROVEN40,F2,44,1e5,137-2253,0
MI01451,5,UTC,F1,72,0,6-5687,0
MI01451,5,UTC,F1,71,0,6-5687,0
MI01451,5,UTC,F2,50,0,137-2253,0
MI01451,5,UTC,F2,49,0,137-2253,0
MI01451,5,PROVEN40,F1,66,1e2,6-5687,0
MI01451,5,PROVEN40,F1,65,1e2,6-5687,0
MI01451,5,PROVEN40,F2,46,1e2,137-2253,0
MI01451,5,PROVEN40,F2,45,1e2,137-2253,0
MI01451,5,PROVEN40,F2,52,1e2,137-2253,0
MI01451,5,PROVEN40,F2,51,1e2,137-2253,0
MI01451,5,PROVEN40,F2,52,1e2,6-5687,0
MI01451,5,PROVEN40,F2,51,1e2,6-5687,0
MI01451,5,PROVEN40,F1,68,1e3,137-2253,0
MI01451,5,PROVEN40,F1,67,1e3,137-2253,0
MI01451,5,PROVEN40,F1,76,1e3,137-2253,0
MI01451,5,PROVEN40,F1,75,1e3,137-2253,0
MI01451,5,PROVEN40,F1,76,1e3,6-5687,0
MI01451,5,PROVEN40,F1,75,1e3,6-5687,1.3946e-4
MI01451,5,PROVEN40,F2,48,1e3,6-5687,0
MI01451,5,PROVEN40,F2,47,1e3,6-5687,0
MI01451,5,PROVEN40,None,10,1e4,137-2253,0
MI01451,5,PROVEN40,None,9,1e4,137-2253,4.11e-5
MI01451,5,PROVEN40,F1,77,1e4,6-5687,0
MI01451,5,PROVEN40,F1,78,1e4,6-5687,0
MI01451,5,PROVEN40,F2,54,1e4,6-5687,0
MI01451,5,PROVEN40,F2,53,1e4,6-5687,0
MI01451,5,PROVEN40,F2,55,1e4,137-2253,0
MI01451,5,PROVEN40,F2,56,1e4,137-2253,0
MI01451,5,PROVEN40,None,8,1e5,6-5687,0
MI01451,5,PROVEN40,None,7,1e5,6-5687,0
MI01451,5,PROVEN40,F1,70,1e5,137-2253,0
MI01451,5,PROVEN40,F1,69,1e5,137-2253,0
MI01451,5,PROVEN40,F1,74,1e5,137-2253,0
MI01451,5,PROVEN40,F1,73,1e5,137-2253,0
MI01451,5,PROVEN40,F1,74,1e5,6-5687,0
MI01451,5,PROVEN40,F1,73,1e5,6-5687,0
MI01451,6,UTC,None,16,0,137-2253,0
MI01451,6,UTC,None,15,0,137-2253,0
MI01451,6,UTC,F1,86,0,6-5687,0
MI01451,6,UTC,F1,85,0,6-5687,0
MI01451,6,PROVEN40,F1,81,1e2,137-2253,0
MI01451,6,PROVEN40,F1,82,1e2,137-2253,0
MI01451,6,PROVEN40,F1,81,1e2,6-5687,0
MI01451,6,PROVEN40,F1,82,1e2,6-5687,0
MI01451,6,PROVEN40,F1,83,1e2,137-2253,3.11944e-4
MI01451,6,PROVEN40,F1,84,1e2,137-2253,1.47535e-4
MI01451,6,PROVEN40,F1,83,1e2,6-5687,4.04372e-4
MI01451,6,PROVEN40,F1,84,1e2,6-5687,1.06553e-4
MI01451,6,PROVEN40,F1,87,1e3,137-2253,0
MI01451,6,PROVEN40,F1,88,1e3,137-2253,0
MI01451,6,PROVEN40,F1,91,1e3,6-5687,0
MI01451,6,PROVEN40,F1,92,1e3,6-5687,0
MI01451,6,PROVEN40,F2,59,1e3,6-5687,0
MI01451,6,PROVEN40,F2,60,1e3,6-5687,1.35964e-4
MI01451,6,PROVEN40,F2,65,1e3,137-2253,0
MI01451,6,PROVEN40,F2,66,1e3,137-2253,0
MI01451,6,PROVEN40,None,11,1e4,6-5687,0
MI01451,6,PROVEN40,None,12,1e4,6-5687,0
MI01451,6,PROVEN40,None,13,1e4,6-5687,0
MI01451,6,PROVEN40,None,14,1e4,6-5687,0
MI01451,6,PROVEN40,F1,79,1e4,137-2253,0
MI01451,6,PROVEN40,F1,80,1e4,137-2253,0
MI01451,6,PROVEN40,F2,57,1e4,137-2253,0
MI01451,6,PROVEN40,F2,58,1e4,137-2253,0
MI01451,6,PROVEN40,F1,89,1e5,137-2253,0
MI01451,6,PROVEN40,F1,90,1e5,137-2253,0
MI01451,6,PROVEN40,F2,61,1e5,6-5687,0
MI01451,6,PROVEN40,F2,62,1e5,6-5687,0
MI01451,6,PROVEN40,F2,63,1e5,137-2253,0
MI01451,6,PROVEN40,F2,64,1e5,137-2253,7.93e-5
MI01451,6,PROVEN40,F2,63,1e5,6-5687,0
MI01451,6,PROVEN40,F2,64,1e5,6-5687,0
MS01451,1,UTC,F1,5,0,6-5687,0
MS01451,1,UTC,F1,6,0,6-5687,0
MS01451,1,UTC,F2,9,0,137-2253,0
MS01451,1,UTC,F2,10,0,137-2253,0
MS01451,1,PROVEN40,F1,2,1e2,137-2253,0.001248439
MS01451,1,PROVEN40,F1,1,1e2,137-2253,8.24815e-4
MS01451,1,PROVEN40,F1,7,1e2,137-2253,0.042179161
MS01451,1,PROVEN40,F1,8,1e2,137-2253,0.021602298
MS01451,1,PROVEN40,F1,7,1e2,6-5687,0
MS01451,1,PROVEN40,F1,8,1e2,6-5687,0
MS01451,1,PROVEN40,F2,2,1e2,6-5687,0
MS01451,1,PROVEN40,F2,1,1e2,6-5687,0
