a..Intercept.,a.MicrobePROVEN40,a.Year2022,a.MicrobePROVEN40.Year2022,b..Intercept.,b.Year2022,ymax..Intercept.,ymax.Year2022,n
7.747588866416429,1.0214896659328077,-0.6290538303100851,-0.7988714439868678,0.07182326187651364,-0.009071007322631436,17.302850766075036,-1.6085331929465876,225
8.145597691989307,0.6852548031198876,-1.3381043391346206,0.2602335819449896,0.06559241826731348,-0.004668566216008116,17.484320551649105,-2.027756613187724,224
6.988976474941116,1.1763097608267514,0.6440196885983118,-0.9516073285696552,0.07943020364270342,-0.02467571247906379,17.422444627458354,-1.8504751775476311,223
7.76434061889363,1.0650506760104037,-0.18870616904580637,-0.8640643718076172,0.07374868987760232,-0.020558895575159518,17.490353993963165,-1.6941611327003618,222
7.868883569123182,0.9540343617081559,-0.16746149725028484,-0.9757110776215874,0.06501374889878941,-0.010331751009388577,17.338377616833153,-1.7762391029293831,221
7.9410273674714444,0.7181000271075195,-0.4835573847848305,-0.17896211198980483,0.07028008014134744,-0.013833864401956891,17.338473377653365,-1.927127909930881,220
7.693640582378025,0.6220279355219994,0.3186384445049503,-0.3992750630565599,0.07032242017293198,-0.018713068425004052,17.56126324316884,-1.8940028660429866,219
7.543266169745963,0.8497871304468687,0.37057221277042224,-0.7205057226024959,0.07283476143837873,-0.02454956512262946,17.377140252737618,-1.7740866531232125,218
7.766170139839237,0.923980546648014,-0.11968776608405074,-0.479732765761696,0.0693463570312796,-0.016399362157984272,17.291729396477614,-1.6906063907735107,217
7.723512275380748,0.8494166991859122,-0.05118097903232392,-0.4413217201255903,0.07023101638002968,-0.014504127596526908,17.586403989361003,-2.1453312217317717,216
8.047485955153354,0.7717229302688413,0.13874537338558446,-0.6995617928557857,0.06728487287383249,-0.012991303080179229,17.483472027153205,-2.0605225430648035,215
7.634702945539783,0.9777811810151479,0.06656030809219524,-0.6446991932386481,0.07299129089293738,-0.018870790893434037,17.282368737875093,-1.6027953974045581,214
7.702606825866933,0.6442875502333109,-0.29632828554142754,0.08015327835807717,0.07102746553696426,-0.015370059089503656,17.533806848933995,-2.0883909307556796,213
8.288871999428839,0.7964195014934938,-0.8832138071569595,-0.5998423469503473,0.0664431864142995,-0.010872940542386213,17.59417502241735,-2.028489168564819,212
8.15047794418421,0.5276479139622199,-0.8988363237180824,-0.10583999945909106,0.06764491616788242,-0.008105263432237594,17.446862408535058,-2.1096151205228106,211
7.647867437073364,1.214255016982471,-0.360236516368584,-0.904564128806191,0.06824281397831757,-0.010329742009052132,17.30673701753897,-1.8562496726106874,210
7.45562148341266,1.1335208542661805,-0.2346892875633897,-0.6191186546753358,0.07221291447107071,-0.017138793833417418,17.325072602639356,-1.6506136787554202,209
7.446356185105516,0.9622447134808796,0.13916844421204547,-0.627820489246387,0.07447706990457144,-0.023286306686798097,17.54207174267335,-1.528520565706571,208
7.9729767204430955,1.1971515766164216,-0.6249404205166309,-1.029337646818646,0.06708436031015869,-0.009906800880083737,17.54278811832639,-2.0061653328527598,207
7.7006370258538714,0.8823979410219204,0.1029888313460847,-0.5375071140122828,0.06995094476269725,-0.020377634127794073,17.403166682480357,-1.6124716900981901,206
7.565558717567093,1.2153701563117394,-0.2875193554540187,-0.43932054717902846,0.07308309679895879,-0.015571251934762815,17.610559225775557,-1.9527388349021584,205
7.523950219660704,1.1681012523530951,0.018425481616717705,-0.9985367446014295,0.07151700172350042,-0.011535270689419674,17.74247454497725,-2.3790258663607102,204
7.792944281252673,0.7696309922516492,0.03949822609477789,-0.5546872950613554,0.07564568595935935,-0.021224950160313307,17.357714293610442,-1.743894000474395,203
7.877778231429701,0.8558261747661916,-0.28833296815307735,-0.45864323689356284,0.06879527112136359,-0.013858461236814007,17.401393235095227,-2.029625015000846,202
7.789612180891119,0.9467793236004768,-0.5557544888159066,-0.2670075711857271,0.0673559358279094,-0.010359187471285813,17.616373260205574,-1.937260213352412,201
7.572839446865097,1.3538658073316316,0.09613266992748296,-1.1919102834529085,0.06722103225778378,-0.012648601967788166,17.618140093862067,-1.63626159563575,200
7.615300664902993,1.107300747821425,-0.1265965428743184,-0.6287892766237653,0.07264171891356619,-0.017166414136100056,17.33414165904118,-1.8776280148814988,199
7.403770101721361,1.609873609788674,0.5006901129941433,-1.6407300710954453,0.0697618144464856,-0.013513024309568447,17.578333831739968,-2.0401260269563175,198
7.659850892642972,1.139227770172393,-0.09850345416223115,-0.7746599446482548,0.07030150069436207,-0.01705019213322461,17.382639230900804,-1.6353081551311686,197
7.543809438492606,1.046389340763544,-0.03560943988259419,-0.5582632376708686,0.07528250530380876,-0.017665519769677406,17.19044303417705,-1.6122669380469459,196
7.762123567588209,0.49952355043327,-0.1460233839664164,-0.07973599290435977,0.07578139848424134,-0.021377171875927796,17.30383271403204,-1.950927238399669,195
7.7870651730876315,0.8398362889989022,-0.28489980392161446,-0.2976473322606192,0.06910235429852735,-0.012745432262447834,17.576693296091946,-2.16217960099007,194
7.286387011778991,1.2184575977048293,0.7793127723807146,-1.4045033706622105,0.072048612766311207,-0.021455119290473647,17.240807813274834,-1.1062457887429353,193
7.892907511591543,0.779268864005734,-0.16041682866603862,-0.5983550424346006,0.068687057262471915,-0.014969455413966387,17.496497137196734,-1.7826740816628894,192
7.546234038401098,1.1443415170127444,0.41670859136020316,-1.0696297096349094,0.07265223595824899,-0.021861182802614332,17.237499261163958,-1.4530912900845387,191
7.456930056569504,1.1290992977793997,0.5019362613280308,-1.0616763389939237,0.06843835058925958,-0.015814817359619673,17.502768865621547,-1.929228857138627,190
7.590064778079797,0.7894903728408275,0.1288629921184682,-0.5137129988574964,0.07262933593125888,-0.01921920049261368,17.25331536262394,-1.758750974550885,189
7.630616648087778,1.1292465030033367,-0.00790821619044718,-0.7113676097537346,0.07317839054159896,-0.018001685078281683,17.4958875479521,-1.7551804158628581,188
7.930101188280795,0.8211236353415408,-0.24888230647020002,-0.28663552777136403,0.07144867034355754,-0.017920968444845614,17.403452362663245,-1.8073676560131595,187
7.761503071496085,1.036184600001623,-0.02297636792531027,-0.9827447880795233,0.07418747094703297,-0.020814513483890053,17.274427705733185,-1.8155847158298533,186
7.7315548161283365,0.8843530470476697,-6.879155334472901e-4,-0.7059294526771014,0.06977492398043643,-0.013806762569657157,17.28178300524155,-1.796228871227617,185
7.819216819003388,0.5170039389463533,-0.17207734591508317,-0.3811354826782475,0.06749199853884459,-0.01049329154738133,17.509330348390264,-1.9584749838132562,184
7.644375759817253,0.5406407762333434,0.1803161631911374,-0.26200840064016157,0.07140752302411668,-0.018514146651009318,17.481723408284893,-2.0858488105386934,183
8.342308952187745,0.9633854611394103,-1.1501786489355321,-0.5768352173262385,0.06474925389757023,-0.00760517757201887,17.370870631541308,-1.7401016002697618,182
7.891462368454434,1.2642381639971914,-0.4156290710986973,-1.2202757185794557,0.0694154906140649,-0.011676390535385514,17.2270951531113,-1.7644190874075485,181
7.797219722406968,1.1955097245019743,0.04218551593586059,-1.1722042364157155,0.07041659412359205,-0.017243095662657547,17.459221474271132,-1.8638639120682892,180
7.6388354283359,1.1468067950674943,0.01840969740170196,-0.9036247262900355,0.06799466933618252,-0.01490176726346588,17.399804884008514,-1.990129477321952,179
7.575845480366142,0.9219632458001005,-0.006831132266928016,-0.643859545945391,0.0758278540496908,-0.020094792653393343,17.498486137177284,-2.0352288442869577,178
7.845086345093173,0.7508267492070789,-0.22708063649719956,-0.375607731353412,0.06796558687251389,-0.013768866730959875,17.441811045178667,-1.9320517038330032,177
7.632842538170019,1.1338844258997967,-0.3242252090250264,-0.35686420788150147,0.07502380622151988,-0.015781816148527857,17.08338661404491,-1.656863253707142,176
7.554283309411549,0.8714221194007714,0.2831698326373811,-0.282126106959299,0.07221836850964404,-0.015647689167747267,17.257675594036176,-1.9844838261132798,175
7.759236018870537,0.8382410406046058,-0.028927349627098982,-0.9086954900192992,0.07283298768665883,-0.01720286615859268,17.03903036828398,-1.234429005504227,174
7.49858989956995,0.9008936324709615,-0.07125344771979798,-0.39062236971603925,0.07155838559943137,-0.014015339936318151,17.574788472971093,-2.254823601973343,173
7.895357860690286,0.9855277139773451,-0.2760464135349914,-0.8503892221037878,0.06854125934008291,-0.009988361293943916,17.317452589710783,-1.8159181560218678,172
7.446626669383029,1.0712469726624327,0.47466292799869586,-0.9998762441714899,0.07274898697344927,-0.019306461998300703,17.284632667998256,-1.7174798988923692,171
7.553822897791471,1.3241708122630775,0.01372752282261862,-0.833920780149814,0.07092035152761415,-0.013011255958018568,17.482132490038914,-1.9377098376001707,170
7.672109604667232,0.8124243080975011,0.02231972518550125,-0.7745240278105255,0.07229184346373849,-0.018229151556332056,17.547484766052918,-2.092983555043414,169
7.788327555699272,1.0017306427195911,0.17175249693969968,-0.8844869362961514,0.07039121188753543,-0.019681959790497257,17.135204884500215,-1.6712419522618682,168
7.867847945555868,1.1365059057383722,0.13738952278731917,-1.1104458762748637,0.06666879689942735,-0.012881241278254695,17.555769557907517,-2.1024214339355534,167
8.017224774611968,1.1191875581002446,-0.38690332542382383,-0.7923483010298811,0.06376086145112347,-0.010684859990333343,17.391555251616033,-1.708404507135587,166
7.56343546907564,1.1794685530767248,0.30339452234574754,-0.7934895149811156,0.0702958258037347,-0.01837162569475084,17.300166776053693,-1.5656827716026378,165
7.634197356245166,1.0372174987950957,0.11565274477677341,-1.150299816973447,0.07394275424241804,-0.01800968258202652,17.245508530700356,-1.5182061937052074,164
7.6238064962935566,1.0538705536316775,0.06357010236559749,-0.8707909319335005,0.07235396176915138,-0.01419347764923651,17.35905434629833,-1.8611056834765334,163
7.464721895312254,0.9694355359126772,0.23020709622004873,-1.1236453422393158,0.07316110353495621,-0.014472485427758246,17.37220556064897,-1.7186681480971213,162
7.617959885797951,1.1847549143649998,-0.35038243023635485,-0.5502599455116459,0.06845510107733839,-0.008215152987456998,17.51354850998674,-1.8601201852253741,161
7.643571081154124,1.4013541143323236,0.15695624633207667,-1.18909563637141,0.07131095110066976,-0.015509521877652529,17.35541870708644,-1.882544321091501,160
7.906992395169997,0.6724823079258776,0.0013273246810486042,-0.9095045695477398,0.0712798846660547,-0.01617133322514009,17.479735986627624,-1.9326350354269033,159
7.8894549763085635,1.2832250017133193,-0.19331626221221024,-1.0294860470363645,0.06910329158083471,-0.01715661286409109,17.438860341023496,-1.7310110224010398,158
7.658922989979823,0.782592500082929,-0.15994974683069774,-0.037958470370827745,0.0734030864223593,-0.015847349852561834,17.45868970731784,-2.0743424472353174,157
7.7454968837063944,0.892961037286383,-0.01570532009172188,-0.6795416915372458,0.06947599006088266,-0.014918615448014665,17.42709583277271,-1.61480239075643,156
7.53955398793339,1.2212206111946515,0.16141835979346253,-0.9744929658875408,0.07016475825835024,-0.014399199382992202,17.43192983571939,-1.624331184665363,155
7.667878105406432,1.2218889067720393,-0.07150238527023489,-1.1731697067894247,0.068137149409404,-0.01168872799744697,17.388488600218157,-2.0749957041777995,153
7.657378790630229,1.0894520731869446,-0.025046266770239727,-0.956212550717779,0.07201165838901302,-0.01496205854951651,17.25003292623963,-1.4439069135470044,152
7.785650706666088,0.8775328623730804,0.1362444115903981,-0.7833238531136255,0.07565672674751592,-0.023411735701392752,17.28400564139666,-1.4153304868428513,150
7.921302510155945,0.8122038406109369,-0.23917677952735378,-0.584271517596009,0.06896200109126695,-0.014534120074214521,17.36468642113461,-1.7772533459018218,149
7.494776896924571,0.8795762512096189,0.22749552638786416,-0.7532154665675127,0.07775974979547293,-0.024051484240029383,17.241594114235497,-1.6657701096684154,148
7.999343271485211,0.6792823034352673,-0.3831441762503935,-0.46810342010720885,0.07250752726649816,-0.01765555573312979,17.203341120574567,-1.5208317498033146,147
7.5809316664581194,0.9525177025818092,-0.19261649585637072,-0.14321272480874567,0.07141774501487573,-0.01519991005389974,17.226006884198185,-1.590863276743283,146
7.962609759686533,0.682688834280115,-0.5908063841751287,-0.49299073542306743,0.07127988524780654,-0.009127644369343605,17.467494699758284,-1.9679876046994567,145
7.867284522364414,0.9424631403524334,-0.3296677316043906,-0.7327034819401023,0.07143159718285531,-0.016280072605423482,17.164241117274823,-1.5996094147289168,144
7.78561420374674,0.5505154129313727,-0.21059567062914103,-0.23632033277123068,0.07285416445716814,-0.017929526012824236,17.19183228789659,-1.5873574801985904,143
7.234405645201897,1.4664245353741505,0.6061776260806957,-1.0608092846554198,0.07186010234204963,-0.02004596627807131,17.27495478731317,-1.9521218744451583,142
7.831374380271161,0.9146588742654039,-0.2521570896468843,-0.47710124899998396,0.06826066296410631,-0.011992597905791318,17.520701189375515,-2.180473826257285,141
7.754963170522162,0.8257564442857206,0.16214701720502744,-0.5549472868447342,0.06650810961546964,-0.016367145142671107,17.616897539858066,-1.8240485548027245,140
7.521919519250417,1.0841411752057246,-0.35256819891262275,-0.5669698118799417,0.07042157707845349,-0.010737222274529924,17.490524844970075,-1.8541864920513575,139
7.6524067411134515,1.0587574975875704,0.30056640866721923,-0.9520592988685119,0.07256430692238486,-0.021542409525340898,17.40120155771684,-1.5646788325151595,138
7.517365375464025,1.4132558568657956,-0.1030034841638275,-1.0187154504343878,0.06898055471914354,-0.009175371539679898,17.349147925761756,-1.984243511910585,137
7.581048610527615,1.1329087242775753,-0.19104733866917079,-0.6186521077670187,0.06943698375504923,-0.017232848851463884,17.492085466698704,-1.7182172907734068,136
7.736199295256607,0.9805703225791316,-0.3093466376698419,-0.6139860225788157,0.07323732124255979,-0.01472689200427872,17.598177478549673,-2.0314376464256187,135
8.165228029863295,0.6680375132286611,-0.5684816340888557,-0.35587182045853627,0.07054071850838455,-0.014135777377553062,17.495162792343386,-2.157705759980485,134
7.725308322881536,0.9506315659481919,-0.23888095896010683,-0.3619630051988626,0.07259659681427143,-0.017752422966378193,17.282553734826713,-1.5677463485646224,133
7.850250605992085,0.9249259868876687,-0.36229094821521135,-0.6225505627746697,0.07015795452093457,-0.005101333587643039,17.21818441122644,-1.890882413413312,132
7.7269409378447325,0.8121099359954449,-0.4107910407658149,-0.12660610316775905,0.0724796751221852,-0.013757886552551946,17.031960922933255,-1.3546897185794777,131
7.852678287548563,0.5987918551933056,-0.06518475136680549,-0.3779116970849807,0.07128864571684253,-0.016229457012247706,17.22553550183679,-1.7091873652149894,130
7.8757797068432565,0.9150916836035383,-0.14146659831163488,-0.9174302519558423,0.06878448780690556,-0.012560395653328999,17.481212819177042,-1.8638473068986612,129
7.6657788794949075,0.9336426427520854,0.1230789189493925,-1.0417950401136697,0.07050446884749441,-0.012095810169166993,17.224801733857433,-1.664463842720663,128
7.655507091159235,1.205566401176745,0.004567598641471012,-0.7643902101049601,0.07433298610568412,-0.019969734334486608,17.37528566979843,-1.834325613624401,127
7.27580330085629,1.4284914354943885,0.01981976159177025,-1.2915499618943747,0.07671585428202338,-0.011788779192622136,17.32585479586906,-2.0333108112875746,126
7.60997561901377,0.6925157427183253,0.18764630285570907,-0.6441540382726871,0.07621170229157373,-0.02030478944626736,17.294419893940955,-2.0192800446322283,125
7.96687211963073,0.6493461288874521,-0.2759675150039546,-0.6706016074981842,0.07018957195431498,-0.014469604725479344,17.376434821239318,-1.774115938591983,124
8.00363534206067,0.9751706988473375,-0.3850438151590294,-0.35532910134570533,0.06673669793217435,-0.01329375379473745,17.527114930316557,-1.9263894735642748,123
7.626356079451259,0.7097070427670793,-0.023720778253270677,-0.1107902814106502,0.0727848160339885,-0.01503733372012696,17.375113023549897,-1.9118556556948159,122
7.493095744581424,1.39485690206156,0.1688206362719422,-0.8998539134331262,0.07249249307508153,-0.017842197336024133,17.36796548549979,-1.6633383505820192,121
8.234053961345449,0.7681413412702656,-0.5892208961880137,-0.654576302917059,0.06721085275169772,-0.007204419760640972,17.583102017136753,-2.340015282224765,120
7.571563957616945,1.0639920552697506,0.49598883948476735,-1.0147340968011516,0.07138127051058195,-0.017576518028909992,17.14676802093696,-1.7565235618462471,119
7.368578168309836,1.267781055129017,0.4843424278700257,-0.7527573874073115,0.07424506718353867,-0.02216330217062957,17.379599325050428,-1.8615300757986937,118
7.744636652567066,1.2261171173421799,0.16159651705648606,-1.270612234238246,0.06827825954461944,-0.011614367015028292,17.489261448656244,-1.9468560374930675,117
7.792464019838578,1.0294603929288733,-0.08658951553902865,-0.8996795883286529,0.06687511665558059,-0.008883390989768317,17.481280224550716,-2.4095531511048796,116
7.47917054353608,0.9040106589643131,0.21263054630613634,-0.45932607150410126,0.07193417231776891,-0.01756899788900353,17.445356443575193,-1.7323024296392875,115
